label,ux0point0,uy0point0,ux0point1,uy0point1,ux0point2,uy0point2,ux0point3,uy0point3,ux5point0,uy5point0,ux5point1,uy5point1,ux5point2,uy5point2,ux5point3,uy5point3,ux9point0,uy9point0,ux9point1,uy9point1,ux9point2,uy9point2,ux9point3,uy9point3,ux13point0,uy13point0,ux13point1,uy13point1,ux13point2,uy13point2,ux13point3,uy13point3,ux17point0,uy17point0,ux17point1,uy17point1,ux17point2,uy17point2,ux17point3,uy17point3
1,-0.40060119330883026,0.12845194339752197,-0.3359842151403427,0.2305912971496582,-0.4684361666440964,0.23371261358261108,-0.3996291011571884,0.17665082216262817,-0.4090057536959648,-0.4221383333206177,-0.34438877552747726,-0.31999897956848145,-0.4768407270312309,-0.31687766313552856,-0.40803366154432297,-0.3739394545555115,-0.3970547020435333,0.014653325080871582,-0.3324377238750458,0.11679267883300781,-0.46488967537879944,0.1199139952659607,-0.3960826098918915,0.06285220384597778,0.005521953105926514,-0.3353656232357025,0.07013893127441406,-0.23322626948356628,-0.0623130202293396,-0.2301049530506134,0.006494045257568359,-0.2871667444705963,-0.4952258765697479,-0.3455256521701813,-0.4306088984012604,-0.24338629841804504,-0.563060849905014,-0.24026498198509216,-0.4942537844181061,-0.2973267734050751
1,-0.4057266488671303,0.1953263282775879,-0.3402712717652321,0.2951674163341522,-0.4732649698853493,0.3003799319267273,-0.4010733738541603,0.24301066994667053,-0.4121297672390938,-0.4945940002799034,-0.3466743901371956,-0.3947529122233391,-0.4796680882573128,-0.389540396630764,-0.4074764922261238,-0.44690965861082077,-0.4434591010212898,0.03828471899032593,-0.37800372391939163,0.13812580704689026,-0.5109974220395088,0.14333832263946533,-0.43880582600831985,0.08596906065940857,0.03925520181655884,-0.3242046982049942,0.10471057891845703,-0.22436361014842987,-0.028283119201660156,-0.2191510945558548,0.04390847682952881,-0.27652035653591156,-0.4626377262175083,-0.3979877829551697,-0.3971823491156101,-0.29814669489860535,-0.5301760472357273,-0.2929341793060303,-0.45798445120453835,-0.35030344128608704
1,-0.3038656711578369,0.14074504375457764,-0.24074113368988037,0.24292555451393127,-0.3712582588195801,0.24520432949066162,-0.303483784198761,0.18964600563049316,-0.3880991190671921,-0.40303322672843933,-0.32497458159923553,-0.3008527159690857,-0.45549170672893524,-0.29857394099235535,-0.38771723210811615,-0.3541322648525238,-0.380134180188179,0.012294948101043701,-0.3170096427202225,0.11447545886039734,-0.4475267678499222,0.11675423383712769,-0.3797522932291031,0.06119590997695923,0.005548536777496338,-0.3425183743238449,0.06867307424545288,-0.24033786356449127,-0.061844050884246826,-0.23805908858776093,0.005930423736572266,-0.2936174124479294,-0.43663204461336136,-0.278082013130188,-0.3735075071454048,-0.17590150237083435,-0.5040246322751045,-0.173622727394104,-0.43625015765428543,-0.22918105125427246
1,-0.49088623747229576,0.19830679893493652,-0.4261508248746395,0.31106188893318176,-0.565246906131506,0.30723732709884644,-0.49581053480505943,0.2539937198162079,-0.37889115512371063,-0.44059860706329346,-0.3141557425260544,-0.3278435170650482,-0.45325182378292084,-0.33166807889938354,-0.3838154524564743,-0.3849116861820221,-0.42389994859695435,0.060929954051971436,-0.3591645359992981,0.17368504405021667,-0.49826061725616455,0.16986048221588135,-0.428824245929718,0.1166168749332428,0.02835369110107422,-0.2845248728990555,0.09308910369873047,-0.17176978290081024,-0.046006977558135986,-0.17559434473514557,0.023429393768310547,-0.22883795201778412,-0.3725217133760452,-0.45436546206474304,-0.307786300778389,-0.3416103720664978,-0.44688238203525543,-0.34543493390083313,-0.3774460107088089,-0.3986785411834717
1,-0.3210112899541855,0.1909659504890442,-0.26477693021297455,0.28498953580856323,-0.38634322583675385,0.28509700298309326,-0.3208279460668564,0.23701411485671997,-0.4863546723499894,-0.5013367533683777,-0.4301203126087785,-0.40731316804885864,-0.5516866082325578,-0.4072057008743286,-0.4861713284626603,-0.4552885890007019,-0.3982762545347214,0.03892630338668823,-0.34204189479351044,0.13294988870620728,-0.46360819041728973,0.1330573558807373,-0.3980929106473923,0.08497446775436401,0.10015624761581421,-0.5471237003803253,0.15639060735702515,-0.4531001150608063,0.03482431173324585,-0.45299264788627625,0.10033959150314331,-0.5010755360126495,-0.5736165568232536,-0.3969385325908661,-0.5173821970820427,-0.30291494727134705,-0.638948492705822,-0.302807480096817,-0.5734332129359245,-0.3508903682231903
1,-0.2973504364490509,0.20636188983917236,-0.23353126645088196,0.3068988025188446,-0.36291566491127014,0.3112780451774597,-0.29429683089256287,0.2556556463241577,-0.45465097948908806,-0.5270007252693176,-0.3908318094909191,-0.4264638125896454,-0.5202162079513073,-0.4220845699310303,-0.4515973739326,-0.4777069687843323,-0.4511500597000122,0.07395744323730469,-0.38733088970184326,0.17449435591697693,-0.5167152881622314,0.17887359857559204,-0.44809645414352417,0.12325119972229004,0.1234579086303711,-0.5400890000164509,0.18727707862854004,-0.43955208733677864,0.057892680168151855,-0.43517284467816353,0.12651151418685913,-0.49079524353146553,-0.4798313304781914,-0.4136430025100708,-0.41601216048002243,-0.31310608983039856,-0.5453965589404106,-0.30872684717178345,-0.47677772492170334,-0.36434924602508545
1,-0.32429465651512146,0.2277991771697998,-0.2643687427043915,0.3276938498020172,-0.394224613904953,0.33071744441986084,-0.320857435464859,0.2787143588066101,-0.41742587834596634,-0.4639323949813843,-0.35749996453523636,-0.36403772234916687,-0.4873558357357979,-0.36101412773132324,-0.4139886572957039,-0.413017213344574,-0.3715609908103943,0.11524248123168945,-0.3116350769996643,0.21513715386390686,-0.44149094820022583,0.2181607484817505,-0.36812376976013184,0.16615766286849976,0.17161470651626587,-0.4705396592617035,0.23154062032699585,-0.3706449866294861,0.10168474912643433,-0.36762139201164246,0.17505192756652832,-0.4196244776248932,-0.5012804782018065,-0.4999385327100754,-0.44135456439107656,-0.40004386007785797,-0.5712104355916381,-0.39702026546001434,-0.4978432571515441,-0.4490233510732651
1,0.18615996837615967,0.38011467456817627,0.22572898864746094,0.5181071162223816,0.14838886260986328,0.5172300934791565,0.1833222508430481,0.446880042552948,-0.5063684433698654,0.30558615922927856,-0.46679942309856415,0.4435786008834839,-0.5441395491361618,0.4427015781402588,-0.509206160902977,0.3723515272140503,0.22752583026885986,0.17628741264343262,0.26709485054016113,0.31427985429763794,0.18975472450256348,0.31340283155441284,0.2246881127357483,0.24305278062820435,0.0549088716506958,-0.39374034851789474,0.09447789192199707,-0.2557479068636894,0.017137765884399414,-0.2566249296069145,0.05207115411758423,-0.326974980533123,-0.5354969990439713,0.22938096523284912,-0.49592797877267003,0.36737340688705444,-0.5732681048102677,0.36649638414382935,-0.5383347165770829,0.29614633321762085
1,0.152685284614563,0.4371160864830017,0.1947437822818756,0.5689177513122559,0.11915487051010132,0.5732650756835938,0.15058249235153198,0.5007122755050659,-0.49539634957909584,0.254144549369812,-0.4533378519117832,0.38594621419906616,-0.5289267636835575,0.39029353857040405,-0.49749914184212685,0.3177407383918762,0.14403444528579712,0.27168983221054077,0.18609294295310974,0.4034914970397949,0.11050403118133545,0.4078388214111328,0.1419316530227661,0.335286021232605,0.16347569227218628,-0.4090868644416332,0.2055341899394989,-0.2772851996123791,0.1299452781677246,-0.2729378752410412,0.16137290000915527,-0.345490675419569,-0.569527979940176,0.2274773120880127,-0.5274694822728634,0.35927897691726685,-0.6030583940446377,0.36362630128860474,-0.571630772203207,0.2910735011100769
1,0.19477224349975586,0.42260855436325073,0.23578086495399475,0.5655054450035095,0.15832287073135376,0.5633909702301025,0.19065606594085693,0.489132821559906,-0.500401433557272,0.28155457973480225,-0.45939281210303307,0.42445147037506104,-0.5368508063256741,0.42233699560165405,-0.5045176111161709,0.3480788469314575,0.1824236512184143,0.24892282485961914,0.2234322726726532,0.39181971549987793,0.1459742784500122,0.38970524072647095,0.17830747365951538,0.3154470920562744,0.16015011072158813,-0.43167844600975513,0.20115873217582703,-0.28878155536949635,0.12370073795318604,-0.29089603014290333,0.1560339331626892,-0.36515417881309986,-0.5714250430464745,0.25375038385391235,-0.5304164215922356,0.39664727449417114,-0.6078744158148766,0.39453279972076416,-0.5755412206053734,0.3202746510505676
1,0.12526178359985352,0.42376643419265747,0.16668114066123962,0.5600940585136414,0.08855164051055908,0.5598028898239136,0.12277507781982422,0.48948460817337036,-0.5128908790647984,0.2569289803504944,-0.47147152200341225,0.39325660467147827,-0.5496010221540928,0.3929654359817505,-0.5153775848448277,0.3226471543312073,0.17852038145065308,0.21484559774398804,0.21993973851203918,0.3511732220649719,0.14181023836135864,0.35088205337524414,0.17603367567062378,0.2805637717247009,0.0912122130393982,-0.41423211991786957,0.1326315701007843,-0.2779044955968857,0.05450206995010376,-0.27819566428661346,0.0887255072593689,-0.3485139459371567,-0.5658676214516163,0.20626407861709595,-0.5244482643902302,0.34259170293807983,-0.6025777645409107,0.34230053424835205,-0.5683543272316456,0.27198225259780884
1,0.12064570188522339,0.38189637660980225,0.16049516201019287,0.5120035409927368,0.08488553762435913,0.5120764374732971,0.116732656955719,0.44651126861572266,-0.4991122633218765,0.2295241355895996,-0.45926280319690704,0.3596312999725342,-0.5348724275827408,0.3597041964530945,-0.5030253082513809,0.29413902759552,0.10952550172805786,0.22805267572402954,0.14937496185302734,0.3581598401069641,0.0737653374671936,0.3582327365875244,0.10561245679855347,0.29266756772994995,0.11059129238128662,-0.39020708575844765,0.1504407525062561,-0.2600999213755131,0.07483112812042236,-0.2600270248949528,0.10667824745178223,-0.32559219375252724,-0.5475284385029227,0.204973042011261,-0.5076789783779532,0.33508020639419556,-0.5832886027637869,0.33515310287475586,-0.551441483432427,0.2695879340171814
1,0.14934438467025757,0.4434240460395813,0.18838214874267578,0.5771780610084534,0.1102595329284668,0.5740156769752502,0.1450749635696411,0.5075826048851013,-0.5197527706623077,0.26556164026260376,-0.4807150065898895,0.39931565523147583,-0.5588376224040985,0.3961532711982727,-0.5240221917629242,0.3297201991081238,0.1496683955192566,0.2792980670928955,0.1887061595916748,0.4130520820617676,0.11058354377746582,0.40988969802856445,0.14539897441864014,0.3434566259384155,0.195482075214386,-0.4845750145614147,0.2345198392868042,-0.35082099959254265,0.15639722347259521,-0.3539833836257458,0.19121265411376953,-0.4204164557158947,-0.5928109176456928,0.22067046165466309,-0.5537731535732746,0.35442447662353516,-0.6318957693874836,0.35126209259033203,-0.5970803387463093,0.2848290205001831
1,0.11567354202270508,0.47319769859313965,0.15760111808776855,0.6118674874305725,0.07611852884292603,0.612876832485199,0.11339432001113892,0.5405417680740356,-0.5211801659315825,0.25382059812545776,-0.479252589866519,0.3924903869628906,-0.5607351791113615,0.3934997320175171,-0.5234593879431486,0.32116466760635376,0.15740090608596802,0.2546080946922302,0.1993284821510315,0.3932778835296631,0.11784589290618896,0.39428722858428955,0.15512168407440186,0.3219521641731262,0.10638225078582764,-0.421679699793458,0.1483098268508911,-0.2830099109560251,0.06682723760604858,-0.28200056590139866,0.10410302877426147,-0.354335630312562,-0.5678274687379599,0.20367282629013062,-0.5258998926728964,0.3423426151275635,-0.6073824819177389,0.34335196018218994,-0.570106690749526,0.2710168957710266
1,0.11255651712417603,0.49407750368118286,0.15680360794067383,0.6303089261054993,0.07664334774017334,0.633354663848877,0.11079788208007812,0.5585691332817078,-0.5234703067690134,0.21973556280136108,-0.4792232159525156,0.3559669852256775,-0.5593834761530161,0.3590127229690552,-0.5252289418131113,0.284227192401886,0.1084061861038208,0.35265886783599854,0.1526532769203186,0.48889029026031494,0.07249301671981812,0.4919360280036926,0.1066475510597229,0.41715049743652344,0.24508517980575562,-0.4494177792221308,0.2893322706222534,-0.31318635679781437,0.20917201042175293,-0.3101406190544367,0.24332654476165771,-0.3849261496216059,-0.589969102293253,0.20928823947906494,-0.5457220114767551,0.34551966190338135,-0.6258822716772556,0.34856539964675903,-0.5917277373373508,0.27377986907958984
1,0.26085132360458374,0.4190375804901123,0.3026677966117859,0.5823199152946472,0.2115139365196228,0.5756710767745972,0.2570292353630066,0.49291449785232544,-0.4897006759420037,0.22120630741119385,-0.4478842029348016,0.38448864221572876,-0.5390380630269647,0.3778398036956787,-0.4935227641835809,0.295083224773407,0.294489324092865,0.20470494031906128,0.33630579710006714,0.3679872751235962,0.24515193700790405,0.36133843660354614,0.29066723585128784,0.2785818576812744,0.24083161354064941,-0.6006959639489651,0.28264808654785156,-0.43741362914443016,0.19149422645568848,-0.4440624676644802,0.23700952529907227,-0.5268190465867519,-0.5697869956493378,0.15224158763885498,-0.5279705226421356,0.3155239224433899,-0.6191243827342987,0.30887508392333984,-0.5736090838909149,0.22611850500106812
1,0.24600544571876526,0.3794298768043518,0.2900455892086029,0.5412062406539917,0.1967894434928894,0.5359756350517273,0.24141019582748413,0.460066020488739,-0.4419991858303547,0.16712850332260132,-0.39795904234051704,0.3289048671722412,-0.49121518805623055,0.3236742615699768,-0.4465944357216358,0.24776464700698853,0.2139078676700592,0.19594281911849976,0.25794801115989685,0.35771918296813965,0.16469186544418335,0.35248857736587524,0.20931261777877808,0.27657896280288696,0.26015666127204895,-0.4689266160130501,0.3041968047618866,-0.3071502521634102,0.2109406590461731,-0.3123808577656746,0.2555614113807678,-0.3882904723286629,-0.4993934070225805,0.11968952417373657,-0.45535326353274286,0.28146588802337646,-0.5486094092484564,0.27623528242111206,-0.5039886569138616,0.20032566785812378
1,0.23248624801635742,0.3944196105003357,0.2742968201637268,0.5550992488861084,0.18253612518310547,0.5481221079826355,0.22691482305526733,0.47696053981781006,-0.46716513857245445,0.18312054872512817,-0.42535456642508507,0.3438001871109009,-0.5171152614057064,0.336823046207428,-0.47273656353354454,0.26566147804260254,0.22886240482330322,0.20066720247268677,0.2706729769706726,0.3613468408584595,0.17891228199005127,0.3543696999549866,0.22329097986221313,0.28320813179016113,0.2390991449356079,-0.5379697401076555,0.2809097170829773,-0.3772901017218828,0.18914902210235596,-0.3842672426253557,0.23352771997451782,-0.45542881079018116,-0.5471306443214417,0.14332371950149536,-0.5053200721740723,0.30400335788726807,-0.5970807671546936,0.29702621698379517,-0.5527020692825317,0.22586464881896973
1,0.23897814750671387,0.36868923902511597,0.28567275404930115,0.536255955696106,0.190534770488739,0.5374544858932495,0.2365991473197937,0.4524799585342407,-0.4495633579790592,0.18333721160888672,-0.40286875143647194,0.3509039282798767,-0.4980067349970341,0.35210245847702026,-0.4519423581659794,0.2671279311180115,0.2545778155326843,0.12601560354232788,0.3012724220752716,0.29358232021331787,0.20613443851470947,0.2947808504104614,0.25219881534576416,0.20980632305145264,0.17033249139785767,-0.48703907430171967,0.21702709794044495,-0.3194723576307297,0.12188911437988281,-0.3182738274335861,0.1679534912109375,-0.4032483547925949,-0.501338634872809,0.12223958969116211,-0.45464402833022177,0.2898063063621521,-0.5497820118907839,0.29100483655929565,-0.5037176350597292,0.20603030920028687
1,0.25745004415512085,0.3824799656867981,0.2991882562637329,0.5469040274620056,0.20734840631484985,0.5378332138061523,0.2513761520385742,0.4632441997528076,-0.4386792480945587,0.18963658809661865,-0.39694103598594666,0.35406064987182617,-0.4887808859348297,0.3449898362159729,-0.44475314021110535,0.2704008221626282,0.23550045490264893,0.2074803113937378,0.277238667011261,0.3719043731689453,0.18539881706237793,0.36283355951309204,0.2294265627861023,0.2882445454597473,0.25692975521087646,-0.48616189509630203,0.2986679673194885,-0.3217378333210945,0.20682811737060547,-0.3308086469769478,0.25085586309432983,-0.4053976610302925,-0.5034141815267503,0.15715205669403076,-0.46167596941813827,0.3215761184692383,-0.5535158193670213,0.312505304813385,-0.509488073643297,0.23791629076004028
1,0.27272355556488037,0.3514663577079773,0.32435616850852966,0.516288697719574,0.22725218534469604,0.5225937962532043,0.27193617820739746,0.4377744197845459,-0.44410962238907814,0.2373497486114502,-0.39247700944542885,0.4021720886230469,-0.48958099260926247,0.40847718715667725,-0.44489699974656105,0.3236578106880188,0.2726658582687378,0.15025120973587036,0.3242984712123871,0.31507354974746704,0.22719448804855347,0.3213786482810974,0.2718784809112549,0.23655927181243896,0.21041381359100342,-0.5124727822840214,0.2620464265346527,-0.3476504422724247,0.1649424433708191,-0.3413453437387943,0.2096264362335205,-0.4261647202074528,-0.4999897356610745,0.19058609008789062,-0.4483571227174252,0.3554084300994873,-0.5454611058812588,0.3617135286331177,-0.5007771130185574,0.27689415216445923
1,0.26296600699424744,0.3543459177017212,0.31394827365875244,0.5151753425598145,0.21886229515075684,0.5229489803314209,0.2623867392539978,0.4396390914916992,-0.44362982735037804,0.22640269994735718,-0.39264756068587303,0.38723212480545044,-0.48773353919386864,0.3950057625770569,-0.44420909509062767,0.3116958737373352,0.28121837973594666,0.16726577281951904,0.33220064640045166,0.3280951976776123,0.23711466789245605,0.33586883544921875,0.280639111995697,0.25255894660949707,0.1964527666568756,-0.46581749618053436,0.24743503332138062,-0.3049880713224411,0.152349054813385,-0.29721443355083466,0.19587349891662598,-0.38052432239055634,-0.5006755411159247,0.17138344049453735,-0.4496932744514197,0.3322128653526306,-0.5447792529594153,0.33998650312423706,-0.5012548088561743,0.2566766142845154
1,0.300899863243103,0.3428102135658264,0.3488774001598358,0.5074419975280762,0.25379836559295654,0.5098576545715332,0.2990647554397583,0.42822057008743286,-0.4532845802605152,0.23446708917617798,-0.4053070433437824,0.39909887313842773,-0.5003860779106617,0.40151453018188477,-0.45511968806385994,0.3198774456977844,0.26810604333877563,0.17093437910079956,0.3160835802555084,0.3355661630630493,0.22100454568862915,0.33798182010650635,0.2662709355354309,0.256344735622406,0.20454257726669312,-0.49865909293293953,0.2525201141834259,-0.3340273089706898,0.15744107961654663,-0.33161165192723274,0.2027074694633484,-0.4132487364113331,-0.5428104214370251,0.21070122718811035,-0.4948328845202923,0.3753330111503601,-0.5899119190871716,0.37774866819381714,-0.5446455292403698,0.2961115837097168
1,0.12766188383102417,0.31910794973373413,0.16163253784179688,0.44982439279556274,0.08715182542800903,0.4429185390472412,0.12394577264785767,0.38028985261917114,-0.47186361998319626,0.17467385530471802,-0.43789296597242355,0.30539029836654663,-0.5123736783862114,0.2984844446182251,-0.47557973116636276,0.23585575819015503,0.19266515970230103,0.1717618703842163,0.22663581371307373,0.3024783134460449,0.1521551012992859,0.2955724596977234,0.18894904851913452,0.23294377326965332,0.14152568578720093,-0.4603126607835293,0.17549633979797363,-0.32959621772170067,0.10101562738418579,-0.3365020714700222,0.13780957460403442,-0.39913075789809227,-0.5088732847943902,0.14783769845962524,-0.4749026307836175,0.27855414152145386,-0.5493833431974053,0.2716482877731323,-0.5125893959775567,0.20901960134506226
1,0.09781467914581299,0.352242648601532,0.13629838824272156,0.478431761264801,0.06033897399902344,0.4786636233329773,0.09832766652107239,0.4136200547218323,-0.44617335870862007,0.12049812078475952,-0.4076896496117115,0.24668723344802856,-0.4836490638554096,0.24691909551620483,-0.44566037133336067,0.18187552690505981,0.11934924125671387,0.20170283317565918,0.15783295035362244,0.3278919458389282,0.08187353610992432,0.3281238079071045,0.11986222863197327,0.2630802392959595,0.1934269666671753,-0.4032928869128227,0.23191067576408386,-0.2771037742495537,0.15595126152038574,-0.2768719121813774,0.1939399540424347,-0.34191548079252243,-0.49620466073974967,0.12049520015716553,-0.4577209516428411,0.24668431282043457,-0.5336803658865392,0.24691617488861084,-0.49569167336449027,0.18187260627746582
1,0.11491993069648743,0.34820568561553955,0.15021181106567383,0.48087966442108154,0.07290071249008179,0.47664886713027954,0.11212426424026489,0.4131278991699219,-0.4669630043208599,0.13300013542175293,-0.4316711239516735,0.2656741142272949,-0.5089822225272655,0.2614433169364929,-0.46975867077708244,0.19792234897613525,0.13123419880867004,0.20863109827041626,0.16652607917785645,0.34130507707595825,0.0892149806022644,0.33707427978515625,0.1284385323524475,0.2735533118247986,0.20076307654380798,-0.4892533589154482,0.23605495691299438,-0.3565793801099062,0.15874385833740234,-0.3608101774007082,0.19796741008758545,-0.42433114536106586,-0.5248954966664314,0.13623124361038208,-0.489603616297245,0.2689052224159241,-0.5669147148728371,0.26467442512512207,-0.527691163122654,0.2011534571647644
1,0.06900078058242798,0.3441973328590393,0.10536280274391174,0.46296072006225586,0.03274887800216675,0.4654560089111328,0.06866312026977539,0.4034041166305542,-0.4746133293956518,0.12310051918029785,-0.43825130723416805,0.2418639063835144,-0.510865231975913,0.24435919523239136,-0.4749509897083044,0.18230730295181274,0.1446763277053833,0.2114458680152893,0.18103834986686707,0.33020925521850586,0.10842442512512207,0.3327045440673828,0.1443386673927307,0.2706526517868042,0.18996870517730713,-0.46122458577156067,0.2263307273387909,-0.3424611985683441,0.1537168025970459,-0.33996590971946716,0.18963104486465454,-0.4020178020000458,-0.5178523175418377,0.10541361570358276,-0.4814902953803539,0.22417700290679932,-0.5541042201220989,0.22667229175567627,-0.5181899778544903,0.16462039947509766
1,0.09378695487976074,0.34904980659484863,0.1350538730621338,0.46383291482925415,0.06211423873901367,0.47620218992233276,0.09716153144836426,0.40703660249710083,-0.4779072478413582,0.10731667280197144,-0.43664032965898514,0.22209978103637695,-0.5095799639821053,0.23446905612945557,-0.47453267127275467,0.16530346870422363,0.10733366012573242,0.21360886096954346,0.14860057830810547,0.328391969203949,0.07566094398498535,0.3407612442970276,0.11070823669433594,0.27159565687179565,0.19710040092468262,-0.5005261106416583,0.23836731910705566,-0.3857430024072528,0.16542768478393555,-0.3733737273141742,0.20047497749328613,-0.4425393147394061,-0.5444082096219063,0.11272716522216797,-0.5031412914395332,0.2275102734565735,-0.5760809257626534,0.2398795485496521,-0.5410336330533028,0.17071396112442017
1,0.10766124725341797,0.31709516048431396,0.1494092047214508,0.42985397577285767,0.07733005285263062,0.4423232674598694,0.11074793338775635,0.37359362840652466,-0.4838289860635996,0.13279610872268677,-0.44208102859556675,0.24555492401123047,-0.5141601804643869,0.2580242156982422,-0.4807422999292612,0.18929457664489746,0.13261854648590088,0.18655943870544434,0.17436650395393372,0.29931825399398804,0.10228735208511353,0.31178754568099976,0.13570523262023926,0.24305790662765503,0.1798219084739685,-0.5365926176309586,0.22156986594200134,-0.42383380234241486,0.14949071407318115,-0.41136451065540314,0.18290859460830688,-0.48009414970874786,-0.5697248205542564,0.12514466047286987,-0.5279768630862236,0.23790347576141357,-0.6000560149550438,0.2503727674484253,-0.5666381344199181,0.18164312839508057
1,0.08788120746612549,0.35452544689178467,0.12846145033836365,0.47193455696105957,0.055550575256347656,0.48309218883514404,0.09046068787574768,0.4139140844345093,-0.47281379625201225,0.12469255924224854,-0.4322335533797741,0.24210166931152344,-0.5051444284617901,0.2532593011856079,-0.47023431584239006,0.18408119678497314,0.15594732761383057,0.22235596179962158,0.19652757048606873,0.3397650718688965,0.12361669540405273,0.35092270374298096,0.15852680802345276,0.2817445993423462,0.19547569751739502,-0.4888108968734741,0.23605594038963318,-0.3714017868041992,0.1631450653076172,-0.36024415493011475,0.1980551779270172,-0.4294222593307495,-0.5226571075618267,0.11521023511886597,-0.48207686468958855,0.23261934518814087,-0.5549877397716045,0.24377697706222534,-0.5200776271522045,0.17459887266159058
1,0.14928674697875977,0.3853951096534729,0.1919827163219452,0.49778974056243896,0.12067687511444092,0.5112570524215698,0.15167289972305298,0.44383329153060913,-0.45974068716168404,0.1444019079208374,-0.4170447178184986,0.25679653882980347,-0.4883505590260029,0.2702638506889343,-0.4573545344173908,0.20284008979797363,0.13525152206420898,0.2514740228652954,0.1779474914073944,0.3638686537742615,0.10664165019989014,0.37733596563339233,0.1376376748085022,0.30991220474243164,0.24558162689208984,-0.4659139961004257,0.28827759623527527,-0.35351936519145966,0.216971755027771,-0.3400520533323288,0.24796777963638306,-0.4074758142232895,-0.5143192429095507,0.15171021223068237,-0.47162327356636524,0.26410484313964844,-0.5429291147738695,0.2775721549987793,-0.5119330901652575,0.2101483941078186
1,0.10418349504470825,0.38163185119628906,0.1384979486465454,0.5423309206962585,0.05474966764450073,0.5340476632118225,0.1016804575920105,0.4533512592315674,-0.4955892190337181,0.18684101104736328,-0.46127476543188095,0.34754008054733276,-0.5450230464339256,0.33925682306289673,-0.49809225648641586,0.2585604190826416,0.17366927862167358,0.19624876976013184,0.20798373222351074,0.3569478392601013,0.12423545122146606,0.3486645817756653,0.17116624116897583,0.26796817779541016,0.13389652967453003,-0.44915665313601494,0.1682109832763672,-0.28845758363604546,0.08446270227432251,-0.2967408411204815,0.13139349222183228,-0.3774372451007366,-0.5437960661947727,0.15050148963928223,-0.5094816125929356,0.3112005591392517,-0.5932298935949802,0.3029173016548157,-0.5462991036474705,0.22222089767456055
